id,name,belongs_to,main_category,created_at,updated_at,url,국민신문고 통합여부 1:미통합 2:통합,number_of_minwon,latest_minwon_date,조사시간,비고
146,증평군,충청북도,기초자치단체,55:24.0,00:53.0,http://eminwon.jp.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,1252,2016.7.31,2020-07-01 11:33:01.686482,
147,진천군,충청북도,기초자치단체,55:24.0,00:53.0,http://eminwon.jincheon.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,1608,2016.8.2,2020-07-01 11:33:04.832411,
148,괴산군,충청북도,기초자치단체,55:24.0,00:53.0,http://eminwon.goesan.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,1240,2016.8.1,2020-07-01 11:33:08.463749,
149,음성군,충청북도,기초자치단체,55:24.0,00:53.0,http://eminwon.eumseong.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,1209,2016.9.30,2020-07-01 11:33:12.347246,
150,단양군,충청북도,기초자치단체,55:24.0,00:53.0,http://eminwon.danyang.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,162,2016.7.12,2020-07-01 11:33:16.973112,
151,천안시,충청남도,기초자치단체,55:24.0,00:53.0,http://eminwon.cheonan.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,1,12885,2020.6.30,2020-07-01 11:33:22.500440,
152,공주시,충청남도,기초자치단체,55:24.0,00:53.0,http://eminwon.gongju.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,1,3264,2020.6.30,2020-07-01 11:33:27.160381,
153,보령시,충청남도,기초자치단체,55:24.0,00:53.0,http://eminwon.boryeong.chungnam.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,1,3800,2020.6.30,2020-07-01 11:33:32.067961,
154,아산시,충청남도,기초자치단체,55:24.0,00:53.0,http://eminwon.asan.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,1,15243,2020.7.1,2020-07-01 11:33:35.609401,
155,서산시,충청남도,기초자치단체,55:24.0,00:53.0,http://eminwon.seosan.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,1,1688,2020.7.1,2020-07-01 11:33:38.977334,
156,논산시,충청남도,기초자치단체,55:25.0,00:53.0,http://eminwon.nonsan21.net/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,1397,2017.6.11,2020-07-01 11:33:42.298731,
157,계룡시,충청남도,기초자치단체,55:25.0,00:53.0,http://eminwon.gyeryong.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,877,2017.3.20,2020-07-01 11:33:45.698653,
158,당진시,충청남도,기초자치단체,55:25.0,00:53.0,http://eminwon.dangjin.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,2198,2017.3.30,2020-07-01 11:33:49.029059,
159,금산군,충청남도,기초자치단체,55:25.0,00:53.0,http://eminwon.geumsan.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,1127,2017.3.27,2020-07-01 11:33:52.251054,
160,부여군,충청남도,기초자치단체,55:25.0,00:53.0,http://eminwon.buyeo.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,378,2017.4.13,2020-07-01 11:33:55.508800,
161,서천군,충청남도,기초자치단체,55:25.0,00:53.0,http://eminwon.seocheon.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,1,561,2020.6.23,2020-07-01 11:33:59.047772,
162,청양군,충청남도,기초자치단체,55:25.0,00:53.0,http://eminwon.cheongyang.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,460,2017.5.30,2020-07-01 11:34:02.097121,
163,홍성군,충청남도,기초자치단체,55:25.0,00:53.0,http://eminwon.hongseong.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,1,837,2020.6.30,2020-07-01 11:34:05.249052,
164,예산군,충청남도,기초자치단체,55:25.0,00:53.0,http://eminwon.yesan.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,1,1648,2020.6.25,2020-07-01 11:34:08.319742,
165,태안군,충청남도,기초자치단체,55:25.0,00:53.0,http://eminwon.taean.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,1,2482,2020.6.29,2020-07-01 11:34:11.441798,
166,전주시,전라북도,기초자치단체,55:25.0,00:53.0,http://eminwon.jeonju.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,1157,2017.4.5,2020-07-01 11:34:16.993350,
167,군산시,전라북도,기초자치단체,55:25.0,00:53.0,http://eminwon.gunsan.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,3001,2016.12.11,2020-07-01 11:34:21.345705,
168,익산시,전라북도,기초자치단체,55:25.0,00:53.0,http://eminwon.iksan.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,2534,2016.12.9,2020-07-01 11:34:24.707838,
169,정읍시,전라북도,기초자치단체,55:25.0,00:53.0,http://eminwon.jeongeup.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,2736,2016.12.9,2020-07-01 11:34:31.459359,
170,남원시,전라북도,기초자치단체,55:25.0,00:53.0,http://eminwon.namwon.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,441,2018.7.26,2020-07-01 11:34:35.239864,
171,김제시,전라북도,기초자치단체,55:25.0,00:53.0,http://eminwon.gimje.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,1596,2016.12.11,2020-07-01 11:34:41.499029,
172,완주군,전라북도,기초자치단체,55:25.0,00:53.0,http://eminwon.wanju.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,690,2016.9.26,2020-07-01 11:34:44.791528,
173,진안군,전라북도,기초자치단체,55:25.0,00:53.0,http://eminwon.jinan.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,9,2017.8.18,2020-07-01 11:34:48.491293,
174,무주군,전라북도,기초자치단체,55:25.0,00:53.0,http://eminwon.muju.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,1337,2016.12.1,2020-07-01 11:34:51.735042,
175,장수군,전라북도,기초자치단체,55:25.0,00:52.0,http://eminwon.jangsu.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,289,2016.11.24,2020-07-01 11:34:55.420293,
176,임실군,전라북도,기초자치단체,55:25.0,00:52.0,http://eminwon.imsil.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,503,2016.12.12,2020-07-01 11:34:59.129508,
177,순창군,전라북도,기초자치단체,55:25.0,00:52.0,http://eminwon.sunchang.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,326,2016.12.12,2020-07-01 11:35:03.283768,
178,고창군,전라북도,기초자치단체,55:25.0,00:52.0,http://eminwon.gochang.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,452,2016.12.19,2020-07-01 11:35:06.894956,
179,부안군,전라북도,기초자치단체,55:25.0,00:52.0,http://eminwon.buan.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,877,2016.12.10,2020-07-01 11:35:10.234712,
180,목포시,전라남도,기초자치단체,55:25.0,00:52.0,http://eminwon.mokpo.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,562,2017.5.4,2020-07-01 11:35:14.246486,
181,여수시,전라남도,기초자치단체,55:25.0,00:52.0,http://eminwon.yeosu.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,3505,2017.5.19,2020-07-01 11:35:18.845435,
182,순천시,전라남도,기초자치단체,55:26.0,00:52.0,http://eminwon.suncheon.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,3240,2017.6.30,2020-07-01 11:35:23.277854,
183,나주시,전라남도,기초자치단체,55:26.0,00:52.0,http://eminwon.naju.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,1265,2017.6.27,2020-07-01 11:35:27.388981,
184,광양시,전라남도,기초자치단체,55:26.0,00:52.0,http://eminwon.gwangyang.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,3396,2017.5.31,2020-07-01 11:35:30.722493,
185,담양군,전라남도,기초자치단체,55:26.0,00:52.0,http://eminwon.damyang.jeonnam.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,1,1568,2018.11.28,2020-07-01 11:35:34.578963,
186,곡성군,전라남도,기초자치단체,55:26.0,00:52.0,http://eminwon.gokseong.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,414,2017.3.15,2020-07-01 11:35:37.749052,
187,구례군,전라남도,기초자치단체,55:26.0,00:52.0,http://eminwon.gurye.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,449,2017.5.23,2020-07-01 11:44:51.251876,
188,고흥군,전라남도,기초자치단체,55:26.0,00:52.0,http://eminwon.goheung.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,730,2017.8.9,2020-07-01 11:46:19.414192,
189,보성군,전라남도,기초자치단체,55:26.0,00:52.0,http://eminwon.boseong.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,939,2017.8.20,2020-07-01 11:46:26.043602,
190,화순군,전라남도,기초자치단체,55:26.0,00:52.0,http://eminwon.hwasun.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,924,2017.11.12,2020-07-01 11:46:29.618477,
191,장흥군,전라남도,기초자치단체,55:26.0,00:52.0,http://eminwon.jangheung.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,1,980,2020.5.28,2020-07-01 11:46:33.015892,
192,강진군,전라남도,기초자치단체,55:26.0,00:52.0,http://eminwon.gangjin.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,355,2018.3.12,2020-07-01 11:46:36.487651,
193,해남군,전라남도,기초자치단체,55:26.0,00:52.0,http://eminwon.haenam.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,593,2017.4.5,2020-07-01 11:46:39.722126,
194,영암군,전라남도,기초자치단체,55:26.0,00:52.0,http://eminwon.yeongam.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,688,2019.4.26,2020-07-01 11:46:43.698413,
195,무안군,전라남도,기초자치단체,55:26.0,00:52.0,http://eminwon.muan.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,599,2017.4.13,2020-07-01 11:46:47.811786,
196,함평군,전라남도,기초자치단체,55:26.0,00:52.0,http://eminwon.hampyeong.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,375,2017.3.13,2020-07-01 11:46:53.360604,
197,영광군,전라남도,기초자치단체,55:26.0,00:52.0,http://eminwon.yeonggwang.jeonnam.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,799,2019.1.7,2020-07-01 11:46:57.477606,
198,장성군,전라남도,기초자치단체,55:26.0,00:52.0,http://eminwon.jangseong.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,714,2017.5.12,2020-07-01 11:47:00.959571,
199,완도군,전라남도,기초자치단체,55:26.0,00:52.0,http://eminwon.wando.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,474,2019.4.24,2020-07-01 11:50:01.889721,
200,진도군,전라남도,기초자치단체,55:26.0,00:52.0,http://eminwon.jindo.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,566,2017.9.27,2020-07-01 11:50:51.415327,
201,신안군,전라남도,기초자치단체,55:26.0,00:52.0,http://eminwon.shinan.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,206,2017.7.5,2020-07-01 11:50:55.005766,
202,포항시,경상북도,기초자치단체,55:26.0,00:52.0,http://eminwon.pohang.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,3931,2017.2.9,2020-07-01 11:50:58.496482,
203,경주시,경상북도,기초자치단체,55:26.0,00:52.0,http://eminwon.gyeongju.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,7799,2016.12.14,2020-07-01 11:51:07.710232,
204,김천시,경상북도,기초자치단체,55:26.0,00:52.0,http://eminwon.gc.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,737,2016.11.30,2020-07-01 11:51:10.716009,
205,안동시,경상북도,기초자치단체,55:26.0,00:52.0,http://eminwon.andong.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,2504,2016.12.9,2020-07-01 11:51:13.974123,
206,구미시,경상북도,기초자치단체,55:26.0,00:52.0,http://eminwon.gumi.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,7225,2016.12.8,2020-07-01 11:51:19.569164,
207,영주시,경상북도,기초자치단체,55:26.0,00:52.0,http://eminwon.yeongju.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,2569,2016.12.14,2020-07-01 11:51:24.480536,
208,영천시,경상북도,기초자치단체,55:26.0,00:52.0,http://eminwon.yc.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,845,2016.12.7,2020-07-01 11:51:27.840515,
209,상주시,경상북도,기초자치단체,55:26.0,00:52.0,http://eminwon.sangju.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,1388,2016.12.8,2020-07-01 11:51:31.920485,
210,문경시,경상북도,기초자치단체,55:26.0,00:52.0,http://eminwon.gbmg.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,1280,2016.12.10,2020-07-01 11:57:26.558628,
211,경산시,경상북도,기초자치단체,55:26.0,00:52.0,http://eminwon.gbgs.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,3864,2016.12.15,2020-07-01 11:57:30.112051,
212,군위군,경상북도,기초자치단체,55:26.0,00:52.0,http://eminwon.gunwi.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,606,2016.12.12,2020-07-01 11:57:37.647705,
213,의성군,경상북도,기초자치단체,55:26.0,00:51.0,http://eminwon.uiseong.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,645,2017.1.23,2020-07-01 13:00:42.282431,
214,청송군,경상북도,기초자치단체,55:26.0,00:51.0,http://eminwon.cs.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,396,2016.12.5,2020-07-01 13:01:00.373938,
215,영양군,경상북도,기초자치단체,55:26.0,00:51.0,http://eminwon.yyg.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,205,2016.11.10,2020-07-01 13:01:04.485699,
216,영덕군,경상북도,기초자치단체,55:26.0,00:51.0,http://eminwon.yd.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,461,2018.7.21,2020-07-01 13:01:08.605741,
